Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS22,OUT035,654.968627856962
NCH18,OUT017,4105.359541384156
FDC23,OUT013,2945.8765454899763
FDY46,OUT013,3095.5735673116938
NCU06,OUT046,3886.5988175353295
FDX57,OUT045,1527.1176034255584
FDX36,OUT027,5462.261029315192
FDL16,OUT045,695.5707558570529
FDT16,OUT010,551.9402956456705
FDN16,OUT018,1566.809607500938
FDC03,OUT046,3110.4232721568337
DRF60,OUT013,4083.91023755856
FDS27,OUT027,5459.330338499909
FDP33,OUT010,551.9402956456705
FDJ36,OUT018,1549.0276648595568
NCR42,OUT013,757.6434870382755
FDV14,OUT017,1434.6214458343115
NCP42,OUT035,3108.653109323529
FDB50,OUT027,2222.418616575539
NCC30,OUT027,4646.072995442101
FDA23,OUT018,1559.1398756075923
FDW16,OUT017,1462.977789119577
FDQ52,OUT010,551.9402956456705
FDB58,OUT049,2163.149767479635
NCP29,OUT049,1097.3556631946585
NCM05,OUT045,4201.543030544277
FDO25,OUT013,3425.849032678908
NCM54,OUT046,2050.39065266572
NCL54,OUT046,2868.9607041712716
FDL39,OUT010,416.52809297718085
FDF53,OUT018,2978.2105257657367
NCQ42,OUT035,2050.39065266572
FDF58,OUT013,1160.655616203696
FDZ04,OUT035,1057.1990669685565
FDE26,OUT019,285.5715833682151
FDS60,OUT017,2951.07098345243
FDV58,OUT017,3115.803857744302
FDM04,OUT045,713.6847790844482
FDE08,OUT035,2492.947863126875
NCB43,OUT049,3097.4996788451363
FDU11,OUT010,269.215873916844
FDF22,OUT019,551.9402956456705
FDE24,OUT013,2102.0985262732374
DRJ49,OUT046,2059.8408485957098
NCQ53,OUT035,4048.442457369527
NCL41,OUT013,756.5394190817907
FDR22,OUT013,1693.2249015410132
FDH04,OUT035,1477.3284120020824
DRH15,OUT045,658.5616828879034
FDY40,OUT049,728.0588299316214
NCI17,OUT035,1522.76700748063
NCC18,OUT013,2876.9427901412255
FDY28,OUT027,5462.261029315192
FDB45,OUT027,2892.6100569077116
NCL30,OUT018,2035.8207593027391
FDM10,OUT017,3399.372998089292
FDH22,OUT027,2927.439532559589
NCZ53,OUT017,3101.191796585948
NCI18,OUT013,3620.5354216904916
FDH14,OUT027,3001.2362022739426
FDR36,OUT027,742.9957022213847
FDW01,OUT045,2500.9959749385675
FDK02,OUT027,2918.9344996401715
FDJ02,OUT018,2492.947863126875
FDU55,OUT013,4229.130199562246
NCV18,OUT027,2506.757366673878
FDH14,OUT018,2080.945464841446
FDZ37,OUT045,1445.2494952398756
FDX49,OUT049,3882.1923238212585
NCD43,OUT046,1578.0737979217668
FDZ07,OUT013,1072.6551013884282
FDK43,OUT035,2018.5138612023736
FDR32,OUT018,3796.684247216983
FDT39,OUT013,2511.8692438222565
NCV54,OUT017,1992.3538168181421
FDF38,OUT018,629.4685551475251
FDV60,OUT046,3115.803857744302
FDH44,OUT027,4068.254225304538
FDS21,OUT046,1027.1107604172907
NCL41,OUT045,649.3306465144268
FDM46,OUT017,1514.0557891724613
FDU27,OUT045,694.6405580375452
NCJ54,OUT017,3964.3502081207193
DRG51,OUT018,2644.210196661925
NCA29,OUT019,407.0926962634843
FDR47,OUT045,3108.653109323529
NCL19,OUT027,3001.2362022739426
DRG01,OUT049,1290.2147439997352
FDG10,OUT046,975.1020566602301
NCV05,OUT049,2514.0696272774294
NCH18,OUT019,551.9402956456705
FDV14,OUT018,1445.988329815546
DRJ23,OUT035,3101.191796585948
DRJ11,OUT046,3097.4996788451363
FDZ03,OUT017,3094.6119879254616
FDI27,OUT010,256.46582459474826
FDJ14,OUT018,1432.6692239739766
FDU32,OUT017,2001.46682294807
FDD47,OUT027,4646.072995442101
DRF36,OUT035,3101.191796585948
FDM21,OUT046,4192.493868703341
FDV10,OUT018,629.4082220139736
FDH60,OUT018,3106.726997790087
FDX47,OUT010,383.3422018033982
FDT19,OUT019,409.4093759311161
FDO11,OUT045,4211.596617442911
FDH24,OUT027,4530.745451227354
FDL02,OUT018,1585.3401607574885
FDB02,OUT049,2896.0532114118682
FDA43,OUT046,3110.4232721568337
FDG52,OUT045,704.0358791323155
DRC12,OUT013,3099.2656850525054
FDY37,OUT018,2089.858303479276
NCU18,OUT045,2089.858303479276
FDU09,OUT035,914.3923837934842
DRJ25,OUT027,777.6401881245152
DRE12,OUT018,1931.2611118871623
DRL47,OUT017,2012.6062941508342
DRK01,OUT046,1523.2528989410584
FDC22,OUT019,549.9734696222954
FDG44,OUT013,1003.4931715641172
FDW04,OUT035,2059.8408485957098
FDK09,OUT049,3741.8337332949673
NCN43,OUT035,2001.46682294807
FDG04,OUT049,3097.4996788451363
FDH32,OUT010,245.82937316383695
DRI47,OUT017,2492.947863126875
DRE15,OUT013,1333.1904460816845
FDY11,OUT035,1129.2803473774104
FDO60,OUT049,700.9581619043929
FDQ20,OUT018,629.4685551475251
FDO57,OUT027,4560.469525842884
FDT14,OUT019,268.2443775374423
FDA57,OUT049,680.9891341894369
DRN35,OUT017,636.7813196559016
FDJ03,OUT046,758.6040034712465
FDX28,OUT017,1551.4993532498954
DRE25,OUT045,1464.9774342197627
FDR09,OUT046,4174.589929290185
FDB23,OUT035,3797.225373256109
FDO08,OUT045,2604.4928094599136
FDQ23,OUT049,1551.4993532498954
FDW04,OUT013,2072.0810713896717
DRK13,OUT010,551.9402956456705
NCL17,OUT027,3001.2362022739426
FDY21,OUT035,3108.653109323529
FDJ38,OUT027,5459.330338499909
FDA37,OUT019,269.9738957382492
FDV43,OUT013,781.7641106578866
FDL36,OUT046,1495.706172103164
FDD53,OUT045,656.0461997054903
FDZ19,OUT010,410.1356624137248
FDV21,OUT045,2015.8315412830952
NCL54,OUT018,2867.03459263783
DRI47,OUT027,3758.6939208909125
DRG03,OUT049,2542.8686879649044
FDG21,OUT013,2506.369602672965
FDW03,OUT018,1575.963777297324
NCI55,OUT046,2001.46682294807
DRC36,OUT019,410.1356624137248
FDH22,OUT017,2050.39065266572
FDV20,OUT045,2050.39065266572
NCU41,OUT027,5459.330338499909
FDN46,OUT027,2892.6100569077116
FDK50,OUT045,2604.4928094599136
NCA05,OUT027,4137.468700181978
DRH01,OUT018,2867.03459263783
FDT08,OUT018,2495.496333789276
FDM08,OUT018,3639.048576707191
FDZ07,OUT035,961.6472976792274
FDS22,OUT017,695.7361275709076
FDV35,OUT027,4370.74189223161
FDI28,OUT010,187.48640988562715
FDW58,OUT027,2897.1312683741235
FDT52,OUT045,4111.962117642562
FDY34,OUT046,2604.4928094599136
FDR10,OUT046,2589.6263559496983
FDK57,OUT017,2001.46682294807
FDR02,OUT027,2897.1312683741235
FDX49,OUT046,3903.589967246978
FDQ20,OUT046,711.307402217636
DRK23,OUT045,4169.320377283281
NCW06,OUT046,3101.191796585948
FDR31,OUT017,2492.947863126875
NCE43,OUT013,2728.004623522924
DRO59,OUT027,2130.8012890757104
FDN09,OUT049,4103.188921610473
FDR11,OUT046,2595.0011705403194
FDO57,OUT013,2607.6750053027363
NCX18,OUT017,3115.803857744302
FDB05,OUT018,4098.26371543903
FDQ08,OUT018,971.0345889185004
NCG43,OUT035,1514.0557891724613
FDJ56,OUT013,1575.6822455303586
FDA13,OUT010,235.0705870224629
FDO56,OUT017,1933.86447577325
FDB37,OUT018,4047.583062207799
FDZ02,OUT018,1522.847692822726
FDQ24,OUT046,4160.271215442345
FDM16,OUT013,1278.1862665479757
FDU35,OUT049,1533.5121056097641
FDT35,OUT035,2724.8224276801006
NCX30,OUT049,4115.932103153182
FDG04,OUT017,3097.4996788451363
FDI12,OUT035,1434.1532032535752
FDE35,OUT035,951.1182856572805
NCP14,OUT027,2892.6100569077116
NCY53,OUT045,1672.556934464637
FDP49,OUT017,916.1187239281873
FDQ04,OUT017,649.7841080571784
FDM39,OUT035,2951.07098345243
FDO58,OUT019,404.44693718727666
FDC56,OUT017,1989.5896596817838
NCQ54,OUT046,2685.556504541008
FDV10,OUT027,752.0798624389993
NCK17,OUT046,711.307402217636
NCF55,OUT027,745.9614515935978
FDV33,OUT013,4230.835890949765
NCH29,OUT019,249.57566747978098
FDA37,OUT027,2927.439532559589
FDH46,OUT018,1561.91406725899
FDS25,OUT035,1677.4822012758686
FDH04,OUT027,2584.7854641702997
FDX52,OUT046,3101.191796585948
NCD42,OUT017,640.9876493286837
FDW47,OUT017,2001.46682294807
FDL25,OUT027,2736.8284583027516
NCJ06,OUT010,268.2443775374423
FDY09,OUT013,2870.2167884806527
FDS40,OUT046,700.0108929493974
FDH41,OUT017,3404.3654582241375
FDG38,OUT035,1433.3895872721928
FDU03,OUT027,4660.718430299694
FDV20,OUT046,2050.39065266572
DRB13,OUT045,3101.191796585948
NCQ30,OUT013,2006.515735933819
NCH06,OUT013,4060.4737978590747
FDU50,OUT018,1851.8989815623397
NCO42,OUT019,363.12544001055625
FDW09,OUT018,1408.234422300071
FDH04,OUT013,1525.3510490282476
FDC21,OUT045,1585.3401607574885
FDL21,OUT049,680.9891341894369
FDM46,OUT010,244.58464734289763
FDT22,OUT019,342.5727562729181
FDB28,OUT035,3119.471211555321
FDI12,OUT018,1456.6163792211094
FDA28,OUT045,2015.8315412830952
FDF59,OUT013,2062.6308754596816
FDM45,OUT027,2918.9344996401715
FDQ56,OUT017,1425.4096824855085
FDR46,OUT049,2492.947863126875
FDT01,OUT013,3425.849032678908
FDD16,OUT027,1636.1736996859609
NCU30,OUT010,401.18700232671176
FDM40,OUT010,316.74182979445214
FDI56,OUT035,1490.5314606058046
NCS30,OUT013,2062.6308754596816
FDU08,OUT017,1535.5549798381835
FDX51,OUT027,5459.330338499909
FDA43,OUT045,3115.803857744302
FDX59,OUT010,241.14364699639648
FDC37,OUT018,1575.963777297324
FDP58,OUT013,3510.1288916216595
NCY42,OUT035,2089.858303479276
FDF21,OUT018,3099.2656850525054
FDU10,OUT027,744.8573836371129
DRL47,OUT018,2012.6062941508342
FDA58,OUT018,3996.6190447448485
FDJ22,OUT049,3105.573995590601
FDK50,OUT046,2589.6263559496983
FDO38,OUT035,1370.3138033960377
DRF60,OUT035,4095.1142364992197
NCZ42,OUT019,551.9402956456705
FDD35,OUT049,1978.2061814084548
FDL25,OUT045,1490.5314606058046
FDJ16,OUT013,1023.798653459266
DRK59,OUT049,3960.430570881975
FDI50,OUT046,3960.5592711502763
NCB19,OUT045,1436.548331546111
DRI37,OUT035,951.231204913455
FDA14,OUT027,4137.468700181978
FDC08,OUT018,3712.300099995622
FDS45,OUT046,1578.0737979217668
FDI21,OUT049,1088.9596977922558
DRJ47,OUT035,2885.7261415752255
DRE37,OUT027,5443.901703226655
FDT55,OUT018,2580.9396249597025
NCG42,OUT027,2927.439532559589
FDA31,OUT049,2853.3990573432698
NCW42,OUT046,3554.21509454613
FDF50,OUT017,3108.653109323529
FDK56,OUT049,3097.4996788451363
FDX10,OUT035,631.252508336775
NCK07,OUT027,4592.476471589407
FDZ49,OUT017,3526.541485349173
FDR33,OUT013,1607.2557711988081
FDO44,OUT018,1677.4822012758686
FDA20,OUT046,3097.4996788451363
NCL30,OUT045,2050.39065266572
FDI05,OUT019,306.74571979280665
FDQ12,OUT018,3812.4834729020263
FDH47,OUT017,1520.1619316846184
FDH34,OUT018,3092.6858763920195
FDF29,OUT046,2062.726454864729
FDG40,OUT018,622.1976733533719
NCE18,OUT017,4200.985415901967
FDP21,OUT010,513.6481256308236
FDY50,OUT013,1521.186931839753
FDB36,OUT049,2053.534112269918
NCZ29,OUT049,2044.7679327358198
FDU20,OUT018,1978.2061814084548
FDO56,OUT013,1957.4041347566517
FDW31,OUT049,3115.803857744302
DRH59,OUT013,1326.2794184423492
NCB30,OUT017,3115.803857744302
FDK43,OUT027,2927.439532559589
FDW43,OUT045,3909.4752260566456
NCL19,OUT017,2089.858303479276
FDJ27,OUT046,1548.9428129180524
FDC45,OUT046,2748.9024840065454
FDY40,OUT035,701.5210976865842
NCM41,OUT035,1477.3284120020824
NCK18,OUT019,404.44693718727666
FDP37,OUT049,2053.534112269918
FDA27,OUT027,5478.089949449575
NCX30,OUT035,4127.108280002715
FDR09,OUT017,4162.644357342146
FDG08,OUT027,4646.072995442101
NCU30,OUT013,2607.6750053027363
FDB16,OUT017,1441.7836542484008
FDM16,OUT017,1154.6430536149617
FDC48,OUT013,1499.0265282633918
NCF18,OUT046,3101.191796585948
FDU46,OUT018,1445.988329815546
FDH41,OUT018,3392.358859260671
NCN42,OUT010,368.4683172064459
FDU49,OUT046,1482.090035283433
FDB20,OUT027,2212.9879195404646
FDG50,OUT019,202.41016478569676
FDW20,OUT045,2001.46682294807
NCO55,OUT049,1598.3725347317877
FDX48,OUT046,2539.149231421951
FDU48,OUT046,2062.726454864729
FDR48,OUT019,370.22769099524385
FDK27,OUT013,2016.6676992245673
FDT35,OUT013,2656.4872301714295
FDN12,OUT049,1598.3725347317877
NCE31,OUT019,249.22720983349905
FDL21,OUT017,650.080124674525
FDV56,OUT017,1585.3401607574885
FDR16,OUT017,3397.0406742864698
NCP41,OUT049,1595.9747430802263
FDJ27,OUT013,1575.6822455303586
FDA07,OUT017,2004.4274764306056
FDK55,OUT049,1444.2264549647816
FDM33,OUT049,3516.0464852943533
FDY46,OUT046,3097.4996788451363
FDD36,OUT046,1944.5903368014522
FDB12,OUT027,2892.6100569077116
FDF28,OUT019,269.9738957382492
NCE07,OUT019,286.8448569299886
FDW50,OUT027,4592.476471589407
NCW18,OUT017,4028.4544228794593
NCJ17,OUT019,191.17407780770554
DRZ24,OUT010,268.2443775374423
FDS07,OUT035,1933.86447577325
NCW05,OUT010,264.72932708912145
FDZ22,OUT018,1436.0129504853603
FDK02,OUT046,1947.8253868085249
FDZ45,OUT027,5459.330338499909
FDL25,OUT046,1490.1791355354644
FDS08,OUT045,2893.7209976808326
NCZ42,OUT027,5478.089949449575
FDX57,OUT035,1520.1619316846184
FDF21,OUT046,3101.191796585948
FDJ56,OUT018,1529.803364563666
FDX10,OUT013,740.9364997823958
DRG48,OUT035,2466.2102974223526
DRN37,OUT046,2682.932824409677
NCY41,OUT018,618.4981892017018
FDN28,OUT045,1571.3450238873097
FDE34,OUT045,3055.6254253653524
FDR10,OUT045,2604.4928094599136
FDC32,OUT017,1490.5314606058046
DRG13,OUT046,2604.4928094599136
FDP59,OUT049,1575.963777297324
NCT53,OUT010,405.2119540572847
FDL57,OUT027,5478.089949449575
FDN32,OUT010,474.88801345952464
FDK09,OUT018,3712.300099995622
FDA52,OUT010,410.9142472369043
FDC57,OUT049,3108.653109323529
FDI09,OUT035,4023.0496950078154
NCB07,OUT046,3115.803857744302
FDP26,OUT035,1566.809607500938
FDP40,OUT027,2916.55092262972
FDL15,OUT013,2508.6725699609196
FDV07,OUT046,1704.0349188291889
FDS03,OUT017,1080.3085424437509
FDE50,OUT049,3097.4996788451363
FDQ15,OUT017,1386.1004355481086
FDQ33,OUT010,369.00342359353886
FDT22,OUT013,1024.1010191095716
DRO35,OUT035,1941.6117485669183
FDJ41,OUT049,4215.160478062297
FDQ27,OUT035,1575.963777297324
FDC26,OUT017,1802.138680324613
NCF43,OUT027,3091.2432320315547
NCR50,OUT035,2523.422331670197
FDE39,OUT018,1992.3538168181421
FDN49,OUT027,735.8408937793232
DRG11,OUT035,1585.3401607574885
NCA18,OUT049,1941.6117485669183
FDM36,OUT018,2864.6068416347193
FDW32,OUT017,1435.385061815694
NCQ18,OUT010,251.71253608781643
FDX14,OUT027,1876.9143444350607
FDD46,OUT017,2509.217653597835
FDI34,OUT019,551.9402956456705
NCJ17,OUT035,1434.1532032535752
FDB52,OUT035,4226.336654911833
FDV55,OUT018,2280.1170801293915
FDC57,OUT046,3101.191796585948
FDB29,OUT046,1933.86447577325
NCO43,OUT035,1546.8327922936096
FDG44,OUT045,905.0544433439321
FDJ34,OUT045,2018.5138612023736
FDH40,OUT049,1422.0685464458602
NCD07,OUT027,2916.55092262972
FDB41,OUT017,689.1660571759097
FDH47,OUT018,1520.415789748762
DRK37,OUT035,3101.191796585948
FDM25,OUT019,410.1356624137248
NCX06,OUT045,3084.681115021172
NCS05,OUT017,2062.726454864729
FDS39,OUT045,2089.858303479276
FDC47,OUT027,5462.261029315192
FDG20,OUT013,2923.721358160896
DRL23,OUT017,1583.819386873004
FDY33,OUT013,2584.1218208025252
NCH18,OUT045,4100.50855522211
FDX47,OUT035,2542.8686879649044
NCB06,OUT045,2580.9396249597025
FDP36,OUT049,728.0588299316214
FDW44,OUT018,2867.03459263783
NCU41,OUT018,3099.2656850525054
NCS17,OUT046,1523.2528989410584
FDD46,OUT035,2542.8686879649044
FDE45,OUT017,2903.215308704933
FDI09,OUT017,4016.0257951283297
NCJ54,OUT010,551.9402956456705
NCA29,OUT018,2867.03459263783
NCN41,OUT027,2927.439532559589
FDY34,OUT035,2604.4928094599136
NCG55,OUT035,1933.86447577325
DRM49,OUT046,715.0353092414251
NCB42,OUT049,1933.86447577325
FDE58,OUT045,1941.6117485669183
DRJ25,OUT013,800.1454477419397
FDS47,OUT010,195.51271777197218
FDY21,OUT049,3117.7979772193808
NCI54,OUT013,1711.6919459853846
FDO24,OUT017,2580.9396249597025
FDY43,OUT035,2724.8224276801006
FDF35,OUT018,1585.3401607574885
NCP29,OUT019,349.56412180689796
FDN28,OUT027,2892.6100569077116
FDJ50,OUT018,810.4794532377749
FDQ14,OUT027,4152.264796355736
FDC37,OUT035,1585.3401607574885
FDN08,OUT046,1978.2061814084548
FDD04,OUT035,2089.858303479276
FDW34,OUT018,4081.0802663096997
FDP04,OUT017,1082.669271269813
NCG07,OUT017,3097.4996788451363
NCN14,OUT018,3090.6061306890992
FDJ16,OUT045,929.8135405321648
NCM42,OUT045,1593.2032338558552
NCF19,OUT046,760.79737267543
FDY21,OUT018,3113.877746210861
FDY19,OUT035,1933.86447577325
FDV09,OUT045,2495.496333789276
FDA28,OUT013,2028.071764077057
FDC38,OUT018,2068.958432637569
FDL28,OUT045,3915.8518513394247
NCH43,OUT049,3481.8791208220337
NCN53,OUT045,649.3306465144268
NCW05,OUT017,1588.0004269034298
NCO30,OUT018,3092.6858763920195
FDT04,OUT019,249.22720983349905
FDB27,OUT018,3108.497160623392
NCK07,OUT013,2665.8312088808348
NCA53,OUT013,812.6647206541866
FDB33,OUT018,2589.6263559496983
FDU37,OUT017,1377.6775768998891
FDR13,OUT035,1933.86447577325
FDE45,OUT049,2903.215308704933
FDV37,OUT017,3110.4232721568337
FDX44,OUT019,232.14318941498385
NCL06,OUT017,4178.742206260233
FDJ28,OUT045,3101.191796585948
FDX55,OUT049,3489.8563766460575
NCK17,OUT018,628.7391135954335
FDH52,OUT035,1005.4371510481163
FDN13,OUT027,2892.6100569077116
FDK44,OUT018,2864.6068416347193
FDU16,OUT046,1464.975938430769
FDZ07,OUT017,963.4519081559686
NCN06,OUT027,4592.476471589407
FDH02,OUT010,232.18578337598444
NCW18,OUT045,4011.740367374034
FDH57,OUT013,2065.7743350638793
FDV35,OUT045,2541.466623304954
NCU29,OUT013,2478.1696387974084
NCP02,OUT046,975.5538044003937
FDN44,OUT013,2595.332767945877
FDX03,OUT018,640.5177529504022
FDR11,OUT010,398.48302952563847
FDA36,OUT046,3094.6119879254616
FDP58,OUT027,5462.261029315192
FDH31,OUT045,1520.1619316846184
FDH34,OUT035,3097.4996788451363
FDS13,OUT035,4145.356390261663
FDT01,OUT018,3396.3682728253984
FDY09,OUT049,2896.0532114118682
FDV33,OUT027,5478.089949449575
NCW29,OUT010,269.9738957382492
NCN17,OUT045,1549.0276648595568
FDX01,OUT046,1944.5903368014522
FDL03,OUT049,3110.4232721568337
DRL59,OUT049,929.8187527678945
DRM11,OUT027,5478.089949449575
FDA43,OUT049,3115.803857744302
FDZ56,OUT010,407.0926962634843
FDI44,OUT018,1384.8124407613773
FDB50,OUT013,1471.2419787452852
FDU15,OUT019,265.4273515682669
NCJ19,OUT019,339.18905676956456
FDD48,OUT013,1946.6782737284498
NCW42,OUT035,3558.9960808529477
FDL24,OUT017,2868.9607041712716
NCB30,OUT013,3113.877746210861
FDK25,OUT013,2728.004623522924
FDW28,OUT049,3110.4232721568337
FDD47,OUT017,2853.3990573432698
FDK16,OUT019,246.97644784899464
FDW37,OUT046,1497.63859075736
FDA48,OUT035,3520.8274716011715
FDA14,OUT017,2492.947863126875
FDV15,OUT013,1575.6822455303586
FDN22,OUT049,4121.56719095181
NCD55,OUT045,658.4231218602681
FDY43,OUT013,2710.503421489122
NCU05,OUT017,1397.6311543002191
FDF10,OUT035,2492.947863126875
FDR39,OUT018,3090.6061306890992
FDG40,OUT013,757.6434870382755
FDZ28,OUT019,269.9738957382492
FDE02,OUT045,1514.0557891724613
FDU60,OUT049,2724.8224276801006
FDM21,OUT013,4188.559650790133
FDV52,OUT019,268.2443775374423
NCW06,OUT013,3099.2656850525054
FDX36,OUT035,3642.3115915486546
FDT35,OUT027,4623.811182553864
NCL19,OUT010,281.8439253033969
NCD31,OUT046,2604.4928094599136
FDE53,OUT019,264.72932708912145
FDW58,OUT019,259.9826282930797
DRF48,OUT046,3097.4996788451363
FDW57,OUT035,2896.0532114118682
DRH13,OUT017,1583.819386873004
FDT33,OUT013,2707.9832485014613
DRK47,OUT027,5470.970811322239
FDY22,OUT010,291.08383978856597
FDC35,OUT019,551.9402956456705
FDO03,OUT013,3812.5640606897923
FDF24,OUT045,1414.6986488183666
FDF56,OUT018,2980.5087056650173
FDD28,OUT013,1022.4783383478908
FDG53,OUT027,3001.2362022739426
FDO27,OUT019,253.3440013867549
NCF54,OUT018,2856.8356331236714
FDC20,OUT027,1018.6574420946793
FDU10,OUT046,704.2172226221793
DRA24,OUT018,2604.4928094599136
FDA02,OUT010,361.40136817139944
FDG10,OUT017,928.1908597704843
FDW39,OUT010,410.9142472369043
FDP04,OUT019,352.05972906108633
NCM55,OUT013,3092.6858763920195
FDG47,OUT045,4183.639091131121
NCU41,OUT017,3101.191796585948
NCK31,OUT017,817.7236791952627
FDZ46,OUT045,1598.3725347317877
FDU13,OUT027,4144.579537944512
NCF19,OUT045,705.2990505169913
NCJ43,OUT013,2870.2167884806527
NCJ05,OUT045,2527.2825415650664
FDS04,OUT027,2991.9456733913
FDX28,OUT010,257.6587094685445
FDB41,OUT027,788.4101025654339
FDG53,OUT046,2089.858303479276
FDL15,OUT010,378.23859403758985
FDQ08,OUT049,997.2711536543244
DRN36,OUT013,1544.4407231330583
FDI46,OUT013,4163.880309107364
FDG16,OUT027,5462.261029315192
FDV32,OUT013,1163.963677075502
FDF44,OUT010,272.99886821231195
FDK04,OUT018,929.1251080493123
NCA41,OUT013,3106.726997790087
FDD51,OUT017,654.4598008250646
NCZ53,OUT045,3099.2128257915338
FDP01,OUT027,4162.921157806514
FDY25,OUT049,3053.5102060477525
FDB17,OUT018,2949.1448719189884
NCV54,OUT018,1989.5896596817838
FDJ32,OUT017,1063.7379147441331
FDA37,OUT049,2012.6062941508342
FDG35,OUT035,2868.9607041712716
NCM05,OUT018,4174.904709860621
FDG45,OUT046,3398.6014253472013
FDH28,OUT013,746.6376186283646
NCE18,OUT049,4164.07258725112
FDH38,OUT045,1944.5903368014522
FDR56,OUT013,3117.545100021879
FDH17,OUT027,2825.0742478970574
FDD39,OUT049,3481.8791208220337
FDB41,OUT049,726.5992582107646
NCR53,OUT046,3609.536016474619
FDX46,OUT017,928.3617258770786
FDV28,OUT049,669.6926249211984
FDA08,OUT018,2604.4928094599136
FDH45,OUT017,644.2157858816215
NCS38,OUT010,267.0027064023332
FDD40,OUT010,550.9166414423299
DRM59,OUT035,2523.422331670197
NCJ43,OUT018,2891.794886147391
NCN29,OUT013,812.1996871608219
NCC19,OUT045,3101.191796585948
FDR56,OUT035,3115.803857744302
FDZ43,OUT049,4077.960971021611
FDJ32,OUT010,349.02044793801457
DRH03,OUT017,1477.3284120020824
NCZ54,OUT035,2604.4928094599136
FDE26,OUT017,2492.947863126875
FDS03,OUT045,1073.2328921527235
DRZ24,OUT019,268.2443775374423
FDO48,OUT027,5470.970811322239
FDW39,OUT049,2893.7209976808326
NCK05,OUT049,1075.1639294865536
NCK30,OUT017,4188.064652908708
FDT27,OUT018,3976.146313620582
FDS08,OUT019,410.9142472369043
NCJ19,OUT049,946.5230121558851
FDC58,OUT045,661.8141024574991
DRE37,OUT013,3095.5735673116938
FDW02,OUT035,2041.6240989743194
FDJ02,OUT010,369.00342359353886
FDX09,OUT045,2903.215308704933
FDT31,OUT010,509.94035966195673
FDI24,OUT049,2903.215308704933
FDY09,OUT045,2896.0532114118682
FDV28,OUT045,638.4553999065662
DRM47,OUT049,3101.191796585948
FDT52,OUT019,551.9402956456705
FDI48,OUT018,898.6429198341004
FDY55,OUT017,4152.832521392711
FDU48,OUT013,2074.966677658691
FDN25,OUT045,917.4149927701095
FDP20,OUT049,2041.6240989743194
FDJ15,OUT013,3092.6858763920195
FDD04,OUT018,2086.743342237294
FDY58,OUT045,3935.587646934336
FDR37,OUT018,3090.6061306890992
FDF44,OUT013,2065.7743350638793
FDD32,OUT045,1422.3279707395716
FDR57,OUT017,2542.8686879649044
DRG39,OUT027,1018.6574420946793
FDX15,OUT017,2580.9396249597025
DRN37,OUT045,2610.205820077839
FDW40,OUT027,3001.2362022739426
FDB32,OUT049,1512.0129149440418
FDM40,OUT018,2154.1806708536
FDE39,OUT027,2918.9344996401715
DRH49,OUT017,1422.3279707395716
FDT46,OUT049,730.2521991358049
NCF06,OUT035,4226.336654911833
FDP07,OUT017,3110.4232721568337
FDC04,OUT013,4104.054776367507
FDZ32,OUT017,1571.3450238873097
FDD50,OUT045,2748.9024840065454
FDU56,OUT017,3094.6119879254616
FDV34,OUT017,1143.9938574502025
NCY41,OUT013,753.4371573654936
NCK18,OUT046,2615.0166398078986
DRH25,OUT049,918.5749106259028
FDT57,OUT046,4074.1629481303394
FDV56,OUT018,1585.3401607574885
FDV12,OUT045,1520.1619316846184
FDN52,OUT017,1445.2494952398756
FDX38,OUT035,698.0638077186351
FDE47,OUT018,2004.4274764306056
NCO07,OUT013,3436.585792143574
FDV09,OUT027,4144.579537944512
FDZ23,OUT019,474.88801345952464
DRH51,OUT018,1456.6163792211094
NCY54,OUT045,2868.9607041712716
DRG49,OUT013,4087.4504810471717
NCC19,OUT049,3108.653109323529
NCV53,OUT045,4105.276243184736
FDZ47,OUT019,258.1772158343297
NCO26,OUT018,1933.86447577325
NCP02,OUT045,978.1811586749973
NCW30,OUT018,4197.571319219577
NCN55,OUT046,4089.0170495725547
FDB20,OUT010,273.1226937527733
DRL11,OUT013,2556.81182628369
DRD60,OUT045,3067.1336139283308
FDW14,OUT010,196.92146751920052
FDL27,OUT010,348.2516939639151
FDU09,OUT018,911.520542024646
DRH36,OUT027,1636.1736996859609
FDP34,OUT027,4360.4373057436405
FDE04,OUT017,2922.4652738515147
FDZ57,OUT027,2934.8561074181753
FDF02,OUT010,259.45238502477963
FDG28,OUT045,4114.608530077029
NCI31,OUT046,700.0108929493974
FDT43,OUT013,821.7740849070003
FDU20,OUT046,2001.46682294807
FDD53,OUT013,769.0348051661477
FDW15,OUT045,2495.496333789276
NCT53,OUT045,2604.4928094599136
NCG55,OUT027,2916.55092262972
FDD48,OUT035,1933.86447577325
FDG47,OUT049,4174.589929290185
FDI21,OUT017,1071.9125770413484
FDT27,OUT017,3948.1519600950814
DRO35,OUT013,1954.4255465221179
FDD33,OUT017,3954.2562657988765
FDC04,OUT035,4109.845602001954
FDY34,OUT013,2607.6750053027363
DRJ49,OUT049,2050.39065266572
FDE05,OUT049,2298.57945032895
FDU31,OUT017,3508.9820945755655
NCN19,OUT027,5436.610762259243
FDK56,OUT027,5359.626717729444
FDK58,OUT017,1566.809607500938
NCJ42,OUT035,1566.809607500938
FDZ34,OUT027,5459.330338499909
FDA52,OUT018,2891.794886147391
